"","logFC_1_s","logFC_2_s","logFC_3_s","logFC_5_s","logFC_6_s","logFC_7_s","logFC_8_s","logFC_9_s","logFC_10_s","logFC_11_s","logFC_12_s","logFC_13_s","logFC_14_s","logFC_15_s","logFC_16_s","logFC_17_s","logFC_18_s"
"B4",0,0.0228721424446743,-0.217575707154215,-0.421705918194885,-0.545674033647545,-0.364186285376167,-0.510091038360867,-0.449507263511403,-0.369480791363374,-0.381360479469003,-0.260408889147,-0.0295456848552327,-0.056769520416907,-0.113695038827062,-0.288876577661308,0.118249093525659,0.210441788590064
"Bace",0,0.20180438071903,0.546647893465949,1.52614547472028,1.89674699242791,1.33116255142419,1.80417342625083,2.20196168301941,2.16392917389767,1.7348116783171,0.898412283604841,2.01684503292711,3.17198321325013,2.86427763508573,2.20311951883184,1.50471684243597,2.28607739587536
"bai",0,-0.0366920206510022,0.0646173870432962,0.155426459004368,0.519477491457261,0.28624936251359,0.18434733822634,0.334059806184492,0.225649491631385,0.00100654743873907,-0.0493513748957222,0.00460114839665415,-0.0220263130405245,-0.0577247445549496,-0.0913629247740806,0.0173601127035372,-0.186261673647571
"bb8",0,0.0149057720771237,-0.042137356413039,0.0193584056613636,-0.245525166598903,-0.0177301052690115,0.0616082699964764,-0.264106450082955,-0.289742499356844,-0.263111702469556,-0.0447370810359322,-0.149266766145374,-0.356200486231486,-0.25221038227137,-0.368387176620948,-0.404641770354469,-0.362043376742708
"beta-Man",0,0.00468040649723456,-0.0225245648275001,-0.212727158027714,-0.180452102498406,-0.184427175602439,-0.119743545260411,0.279817305447064,0.282971680004839,0.15156370659359,0.168113086440229,0.288801158249414,0.384079323958279,0.404597044145723,0.319026778879651,0.411861295819778,0.457150294569938
"beta-PheRS",0,-0.170766843541734,0.0247597088751954,0.257818210033529,0.410276331679676,0.376440268169691,0.430367402599669,0.442166840857269,0.222292489422229,0.194678981549151,0.250165201542742,0.28309387226138,0.214819492030403,0.223924423332194,0.0964171920966956,0.113335025557759,0.0358331986394882
"betaGlu",0,-0.00735030765894784,-0.00566576277558717,-0.24405592922079,-0.180312092033218,-0.186049185166805,-0.197163013165448,0.206489523389397,0.209832081443336,0.185982163269839,0.206044941226553,0.129962898836554,0.199017924103524,0.269705524092432,0.319654109899358,0.408757320944983,0.261952198975961
"betaTry",0,0.391853634069026,0.478463553135999,0.604222027589694,1.17411579981641,0.594040177529374,0.784506660975154,1.01553605859582,0.951884424730789,0.630933402128656,0.234354897595018,1.01955030247814,1.4410831029418,1.07998437325248,0.816055633314413,0.669883340040329,0.845647707758982
"Bgb",0,-0.0733858698574483,-0.188983232943629,-0.0819243684534898,0.117245402598419,-0.0232385687985861,-0.0380041488742577,-0.014923958861905,-0.0487144585982175,-0.0679880877654155,-0.0159219460906517,-0.312409427589977,-0.095866916796,-0.0770273604948528,-0.170631868205929,-0.0968421136829534,-0.174167949445619
"bgm",0,-0.61283868142314,-0.978197666333084,-1.17972097489036,-0.886794918871691,-1.16204110309685,-1.03345103692937,-0.53504360630037,-0.901497450079964,-1.14184153378219,-0.750401833367143,0.0137584076453532,0.00901245308370946,-0.00362937736730728,-1.22455303185503,-0.243271734390272,-0.0580374862774029
"Bin1",0,0.469441484092387,1.32850166737048,0.485670071593738,0.460793096567358,1.47478080921337,0.627094943341345,0.847725747265712,0.505168365169706,1.21313848684072,1.03127630851289,0.994585115219269,0.466675846924278,0.578428416697438,1.29112515633756,0.409455798754938,0.60021034021681
"Bka",0,0.00240300347742517,0.208752437567383,0.172032113147921,0.56229927403506,0.301788610996081,0.429571968608878,0.188375607674322,0.0935892088209584,0.211920473580011,0.390135576996959,0.281281760120238,0.0358794891774674,0.0730800101325824,0.16089069034491,0.306644381051524,0.0159714121603329
"blw",0,-0.172540923826103,-0.184721325733493,-0.350130975237994,-0.297898690394454,-0.358411059302771,-0.337543976577017,-0.149942450141861,-0.0933917873486525,-0.332822704968962,-0.119874720704738,-0.0426380269837257,0.0220055236152632,-0.144679717879345,-0.15070745153594,0.0694985066585012,-0.0303393535123657
"bmm",0,0.014457319768109,0.143388041870492,-0.578003752544821,-0.716873987785074,-0.458496785454665,-0.700866034150222,-0.417092402724312,-0.377706266799387,-0.172746390229855,-0.139019142379003,0.267861270737407,0.0447798435868378,0.271625465775916,0.234164526731664,0.383089997030408,0.89586147729527
"BubR1",0,0.00999678139902072,0.150631073846968,0.124064737687394,-0.0638895924183345,0.107210778760458,-0.0269495046187163,-0.222172824986972,-0.109655172206357,-0.203346887252471,-0.131387789444783,-0.335618563213461,-0.33869041181831,-0.190109508596652,-0.153223485988983,-0.166802435659617,-0.149971178345091
"bur",0,0.0729642232744867,0.0743266017644721,-0.0781799324594958,-0.172542300079111,0.12209731844638,0.159412199971529,0.256197786016339,0.156898296127512,0.175720296543651,0.161127857071608,0.216212603687087,0.204367857218835,0.247726917168941,0.131179036647789,0.246202972505455,0.232368447512577
"bwa",0,0.0280299302464524,-0.00983788822433151,-0.180894927887082,-0.0449678149394011,-0.142308592499038,-0.311685815736827,-0.161617148717729,-0.0446948321940246,-0.166129938576445,-0.0547881493468569,0.0833467997684858,-0.1831132724047,-0.14402515221932,-0.292217538596184,0.0398908711506269,-0.0626869952010232
"bys",0,0.0540296109972749,0.0685546070400962,0.128927917135148,0.36086610229385,0.344954946972158,0.414068163727965,0.351366586364422,0.280784640856167,0.335344355249845,0.249352156235465,0.302091156844162,0.214342335496372,0.204754975238373,0.125350897628088,0.170393182566588,0.0449580121126347
"C1GalTA",0,-0.144138907999471,0.00251856830773978,-0.344921555610507,-0.17756946151119,-0.0939470206128767,-0.135500261462853,0.0220694491633804,0.148322579162737,0.0039470894078093,-0.109174383315012,0.17822883431405,0.239624685664477,0.0932221193428093,0.194164682153487,0.175285290719255,0.205995932416562
"CaBP1",0,-0.067859987539916,0.276534389875271,0.758254177811163,0.843407602029035,0.602274088441432,0.704893564815769,0.91391599470218,0.578757240965437,0.00414553429081899,-0.015185407562325,-0.00954555320140038,0.0172785398099844,-0.00404122299921283,0.249825602209705,0.0556809197997508,-0.214313824913366
"cact",0,0.503747955984974,0.786061972558715,0.184823499809884,-0.0364300381761513,0.196846385380737,0.10679784236332,0.0710739137968712,0.0463192424921717,-0.0320279960002487,-0.0707388029910687,0.131660652085137,0.0576762916661497,0.208900362822212,-0.114471689275943,0.0696105406976972,0.160049820162771
"Caf1-105",0,0.0513719102108539,-0.0497562860263008,0.231318330974041,0.0724048562070267,0.121624974474693,0.250746645396253,-0.0561319937412628,0.040548278959978,0.0627301402977682,-0.0516410253703277,0.106229320157212,-0.118633492047698,0.131346955685447,0.0300006584956396,-0.0151380600628528,-0.0489642005674078
"Caf1-180",0,0.105973160952417,0.0185902989931814,0.321460870715112,0.484979467616476,0.643562370909997,0.931163073046388,1.05575944658815,0.767329711667031,0.763199573515455,0.556828927611072,0.583173370536575,0.506929528845787,0.734872692688135,0.767381987788366,0.37315878246057,0.525816880471505
"Caf1-55",0,0.0332267696305886,-0.0438836811911258,0.198940703125397,0.2781643941497,0.280716702386827,0.284863383801518,0.310766433840191,0.251252700322607,0.163532714542915,0.185552401044529,0.143902060501892,0.0238628515458563,0.216962882187145,0.125492145970143,0.177313191948936,0.0722795956006186
"CAH2",0,0.0502566407457428,0.0443986124307996,-0.0481682788057469,0.0596334305566497,-0.0907825024770403,-0.370300336140194,-0.119983592074118,-0.142794277210015,-0.308515680100218,-0.217862476127873,0.675951758643936,0.561536557758202,0.413167167403704,0.147814054700353,0.631288284147771,0.528018534920505
"CalpA",0,-0.0315084853638981,-0.00446164078410494,-0.103244829718754,-0.198642922426174,-0.0527224990006943,-0.149262296067664,0.109892491236817,0.130464116461726,0.0812724845229491,-0.0940447222045364,-0.0598589072322024,0.104598856465953,0.0605331091737291,0.0600954720698672,0.0113048919435164,0.134859401147739
"Calr",0,-0.12662039633995,0.0364481492549054,0.262446126877494,0.607560743932956,0.301150324426617,0.236299298240512,0.5621340495107,0.357832103838312,0.0440141567646251,0.0731511005068892,0.0470675676018892,0.0062572264597005,0.124151557692199,0.0774973207331335,0.0851558474960559,-0.182734939955882
"capt",0,0.343501429539881,0.645358598627097,0.413506501345194,0.363649942784077,0.349720926588562,0.163841645363322,0.326397272720332,0.255566967456594,0.139215963009971,0.16812475852639,0.275435873851685,0.150166136442199,0.187234741119912,0.252288071415864,0.174544578705808,0.0759244118692388
"Cat",0,0.00107645011896373,0.0456035328274957,-0.121280389367721,-0.00253682461841898,-0.142479941818726,-0.0795037520674331,0.226696068866842,0.294092964783481,0.123337295467495,0.0157557260053878,0.011360639272203,0.334852521220855,0.402423239728018,0.292968041922942,0.176979810378995,0.317644355838143
"cathD",0,0.0441038566075029,0.0833271199422629,-0.109362411981918,0.12208915863261,-0.181412251163245,-0.0498431582862739,0.283260653343113,0.308038025801332,0.0670644666001206,0.153720690924244,0.145321148467259,0.191367518653887,0.289117595842269,0.121725266604583,0.228988886416923,0.18232087548644
"Cbs",0,-0.133107038653753,-0.0979714285206645,0.256942009601033,0.392856951367287,0.35475210526702,0.376809480188804,0.673679828541364,0.584813579078475,0.601699621838046,0.728662584008472,0.412912957062667,0.324309035950772,0.581247128887475,0.593280383525013,0.421050252088737,0.299012862712313
"cbt",0,-0.327686994377919,-0.271570529519476,-0.939760252267675,-1.26192389404156,-0.914826732465365,-0.826546740532047,-0.352300441325633,-0.540405327060755,-0.762654389022955,-0.783276088068551,-0.939657671711654,-0.252585384869504,-0.660474514625656,-0.484947567054876,-1.10799749795819,-0.0623213865167953
"CDase",0,0.242288119122219,0.126132522484305,-0.0228242060676367,0.0921471495066486,0.0675183772884544,0.281668004936013,0.457858048385866,0.514935575705787,0.448527474645714,0.316778680515072,0.411015733014739,0.779875188694137,0.751023814304598,0.628656450281536,0.587306010013111,0.931865672102961
"CDC45L",0,-0.152345310784396,-0.0948893633476815,0.285313801134003,0.362267053403934,0.686826301515829,0.819253928749998,0.766596553713595,0.421151026561439,0.207806792599503,0.278728684888016,0.235897590355366,0.117936867705493,0.501501347466207,0.213743040397613,0.227376196623346,0.0689354362180636
"Cdc6",0,-0.196233145377648,-0.185245628399946,-0.182859147036027,0.395694532706883,0.196576045978631,0.201558970853583,0.466124288583785,0.204841738765396,0.157468294705675,-0.248546889605965,-0.0434223788823307,0.0520347002693384,0.121882625174414,0.109110974647796,0.175162806826557,-0.304467239468394
"Cdc7",0,0.208352643737406,0.0235587403276369,0.00429375760992912,-0.507015964355664,-0.103555177720738,0.0123106717011625,-0.211230568173232,-0.162722185827567,-0.364469236383258,-0.186815812354364,-0.192155320370888,-0.217224851589996,-0.255071131873597,-0.230105876163391,-0.484984493370668,-0.0366174141217694
"cDIP",0,0.280211746701871,0.33466955274047,-0.0907996659986576,-0.0772241798086304,-0.420508458803975,-1.00905376132656,-0.905314837119253,-0.75496756104029,-0.74797998702655,-0.250419642095125,0.0552086538566385,0.134665678583102,0.197292331866223,0.235908421405838,0.693077759901833,0.932670340918078
"Cdk1",0,-0.0724157131276315,-0.203316195191574,-0.061512401338716,0.0365514112914322,-0.0849802050097055,0.0465790490529878,-0.338094729112239,-0.36893549790386,-0.22953736107104,-0.162520112186001,-0.304798336144264,-0.602960102367212,-0.445633152384293,-0.28273044335768,-0.426306720023375,-0.402536119650049
"Cdk2",0,-0.211155467745508,0.0520050461293131,-0.037350153805598,0.216809451494946,0.323034266271688,0.298642631934991,0.283609115830493,0.148023776267331,0.275016001701039,0.104909494834894,-0.325004115228723,0.00233398324346612,0.131122061569515,-0.102763887019512,-0.174869640700045,-0.314748037824936
"CecA2",0,4.23735181034551,4.55850586882841,3.87089321832824,3.23514354458054,2.81514263755458,2.78205433235938,2.34157827112431,2.65426808323797,1.40559827556874,1.56191200789491,3.17891636845066,1.57167912109952,2.91157396075686,2.11666572957706,2.76971670667747,1.82086421492557
"CecB",0,8.14326331131898,7.79729222676179,6.43482674898982,5.31320931058408,4.25165692429921,4.88976396995136,4.07546231717481,3.81469358704162,2.17617063735967,2.82202995022181,5.16609727527355,4.23757460812285,4.11929233166731,4.08585610118392,5.32917867596149,3.65871162980209
"CecC",0,7.16936245156024,6.76343161759271,4.95351776040006,4.06277384622564,3.26426878724486,4.20474159551549,4.22076892668326,4.06499798805202,2.86007640918104,2.78907449584963,4.74640547198823,3.55599099822694,4.61331318544944,4.27250610702092,4.92292004598324,3.86442105474971
"Cerk",0,0.0823472215767511,0.18090998008615,0.03172883066678,-0.154739031434104,-0.0170958266583039,-0.105211770269095,0.0551384199755871,0.0905874856132787,-0.0452272519299877,-0.128508511052354,-0.0700311531426339,0.0697813224054782,-0.0415046355665289,0.0270921394731962,-0.0907018731031437,0.20578482947765
"CG10051",0,0.0812875082276806,-0.489187822935836,-0.232174865712004,-0.0408511349104392,-0.220214561534435,-0.177977481143388,0.208271182428688,0.413622799577324,0.517511981491174,-0.168565165579831,1.19115869866323,0.768580110696431,0.796781450895349,1.06131983006182,0.915506989314068,1.18011842454495
"CG10073",0,-0.0973522902150264,-0.201118612565652,-0.299575536035291,0.258902166850433,0.0857273240654548,0.173524116047978,0.816009525514465,0.757674774931638,0.096711820484695,0.76437617990195,0.823710548819893,0.255938312427662,1.06907810633336,-0.233884403102061,1.56494511042139,0.74784118503862
"CG10131",0,0.0123898679240835,-0.32583172155513,0.0747575645005725,0.736333796043259,0.448676259553212,0.636966188540967,1.31788297291087,1.26635820198466,1.21136169418141,1.11250835833669,1.11890286428059,1.24367807378047,1.52973929624869,1.31422522350296,0.987665147338507,1.00176660614808
"CG10147",0,0.073031830166741,-0.126480619603796,-0.063514317184779,-0.0268333007556585,0.13482335099871,0.117314312780139,0.264672526552298,0.322534591679535,0.3896577623247,0.359036983892913,0.215352652727932,0.508069859502613,0.459027769264073,0.474884305921884,0.500778143204912,0.398440972199024
"CG10178",0,0.355769370114777,0.471755070584535,0.24070856777725,0.409851412916459,0.269338355750978,0.0146457447788766,0.710161274667716,0.934038433810375,0.942410333739626,0.582724757080325,0.0245894858006226,0.430219697755793,0.616775511046511,1.00097214829076,0.382164697087501,0.257040128756909
"CG10182",0,4.46405344506397,4.82208348961169,4.23496143702991,2.40285441503478,4.79685687073604,2.54005901665284,2.75916466339822,3.5801114763147,3.13382998566397,0.830693192946419,2.97506488954841,2.12246618092645,2.71989251661443,2.66766514046695,1.83441683622167,1.82266450228861
"CG10184",0,0.140040821988918,0.0673115816426773,-0.084998300543039,0.0274980196823114,-0.349292073723811,-0.127654466860288,0.231878812378226,0.194513083776533,-0.336653051573828,-0.268519007164125,-0.0853272085110763,0.440965421800336,0.07762957075375,-0.0566227002570097,0.219401856940632,0.323688998433489
"CG10202",0,0.00969049078199014,-0.0387971059201986,0.100592868619004,-0.305844632984034,-0.031902322016208,0.0655705922697818,-0.234750839945962,-0.357312220711153,-0.166899009292828,-0.071572461632802,-0.0789306302271227,-0.314041945483459,-0.211327894008798,-0.368606785133113,-0.349519883958869,-0.340410514436634
"CG10208",0,0.0234022896858246,-0.249243393801935,-0.275296126094729,-0.070496015868478,-0.479180573215451,-0.356382456587373,-0.230238493140272,-0.0272572008651126,-0.0875420417606918,0.0867786244528981,0.286911997861718,0.150589882414637,0.117572860900256,0.130711536492668,0.507067408322057,0.262779380698999
"CG10211",0,0.630656440333097,1.00590291464302,0.435447426733342,0.137863982391982,0.438789456739401,0.976593113299613,1.0010414702922,0.873676286328996,0.960023265485063,0.739717901257606,0.499664348457586,-0.0908541418993347,0.385361282886719,0.890606372898898,0.804071227593346,-0.00956712208633537
"CG10226",0,-0.295007546359096,-0.471944095576085,-0.878299389289171,-0.756682416635046,-1.04046879360306,-1.08300059766789,-0.76360678334156,-0.934105931370334,-0.838160769686934,0.0894034242690305,0.424139733557277,-0.0872839627844373,-0.534001926071164,-0.931682639428023,0.681317171588031,0.0913649717153042
"CG10300",0,0.926720300813381,1.16459720329258,0.309454860129834,0.177552783022054,0.719761223283042,0.185839183377032,0.627877687767664,0.881241211298938,0.818435677848934,0.617124090896514,0.433611831890706,0.443434658749458,0.522949065604025,0.88625937654108,0.622648328521398,0.550124675291727
